autumn,large_,high__,7.40000,10.68000,22.35000,5.41400,244.60001,66.40000,171.27200,3.80000,1.10000,0.00000,1.40000,0.00000,6.60000,42.10000,5.20000
spring,large_,low___,9.10000,4.30000,82.85700,0.86000,137.27299,102.36400,232.89999,54.36700,0.00000,6.00000,2.90000,0.00000,0.00000,0.00000,2.90000
autumn,large_,low___,8.53000,11.10000,63.29200,1.72600,227.60001,84.30000,146.45200,21.22000,1.40000,14.70000,2.50000,0.00000,0.00000,0.00000,2.00000
winter,large_,low___,8.56000,8.70000,43.97000,4.05300,643.00000,221.89999,246.66701,14.70000,12.50000,2.10000,0.00000,1.20000,6.40000,4.50000,1.70000
autumn,large_,low___,8.06000,8.30000,38.90200,3.67800,627.27301,205.63600,219.90900,6.20900,0.00000,0.00000,0.00000,0.00000,8.60000,52.50000,0.00000
winter,large_,medium,8.24000,6.10000,95.36700,3.561001168.00000,236.39999,272.22198,20.57800,2.50000,13.20000,0.00000,2.00000,7.40000,17.20000,0.00000
summer,large_,medium,7.91000,6.20000,151.83299,3.923001081.66003,346.16699,388.16699,5.08300,1.70000,12.00000,4.90000,2.70000,0.00000,5.90000,1.70000
winter,large_,medium,8.21000,9.30000,104.81800,3.90800,124.36400,82.22200,167.89999,5.60900,1.40000,4.60000,10.80000,2.20000,5.50000,42.40000,0.00000
spring,large_,medium,8.50000,7.30000,71.44400,2.51200,66.66700,64.38900,137.77800,9.38400,0.00000,3.80000,16.00000,4.00000,0.00000,0.00000,3.30000
spring,large_,medium,8.60000,10.60000,208.36400,4.45900,197.90900,87.33300,194.10001,27.61800,0.00000,1.20000,0.00000,0.00000,11.30000,11.50000,0.00000
winter,large_,medium,9.06000,6.35000,187.18300,3.35100,54.77800,159.16701,221.27800,20.80000,0.00000,21.10000,3.70000,0.00000,0.00000,0.00000,1.90000
autumn,large_,high__,8.70000,10.70000,4.54500,0.94100,32.72700,16.00000,21.30000,1.10000,39.70000,0.00000,12.90000,0.00000,0.00000,0.00000,0.00000
spring,large_,high__,8.10000,10.70000,3.50000,1.01300,12.50000,12.75000,11.00000,0.60000,37.30000,9.70000,13.60000,0.00000,2.20000,0.00000,1.20000
summer,large_,high__,8.40000,10.29000,5.32600,0.99600,53.84600,7.66700,14.35400,0.80000,52.40000,7.50000,9.40000,0.00000,1.40000,1.90000,0.00000
spring,large_,medium,8.60000,10.10000,2.11100,0.66300,11.11100,3.22200,7.00000,1.30000,48.30000,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000
summer,large_,medium,8.20000,9.50000,2.20000,0.67200,10.00000,3.80000,6.20000,0.80000,50.40000,3.80000,0.00000,0.00000,0.00000,0.00000,0.00000
winter,large_,medium,8.50000,10.50000,2.75000,0.75800,10.50000,4.00000,7.65400,4.00000,56.80000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000
summer,large_,medium,8.30000,10.00000,3.86000,0.86600,32.00000,6.00000,16.00000,2.86000,17.30000,6.70000,19.70000,0.00000,0.00000,0.00000,0.00000
winter,large_,high__,8.00000,10.90000,9.05500,0.82500,40.00000,21.08300,56.09100,XXXXXXX,16.80000,19.60000,4.00000,0.00000,0.00000,0.00000,0.00000
summer,large_,high__,8.10000,10.20000,7.61300,0.69900,32.50000,26.62500,52.87500,2.00000,18.10000,1.70000,2.00000,0.00000,1.70000,5.90000,0.00000
winter,large_,low___,8.70000,10.80000,39.10900,6.22500,161.81799,104.72700,228.36400,46.07500,1.10000,3.90000,2.10000,0.00000,3.90000,4.60000,2.30000
winter,large_,low___,8.70000,11.70000,22.45500,3.76500,88.18200,41.30000,85.40000,17.49100,0.00000,4.70000,0.00000,0.00000,2.60000,2.60000,0.00000
summer,large_,low___,8.40000,8.20000,23.25000,2.80500,43.75000,51.12500,87.12500,14.77500,0.00000,12.00000,1.70000,0.00000,2.70000,0.00000,0.00000
autumn,large_,low___,8.55000,11.00000,22.32000,3.14000,82.10000,45.90000,101.45500,18.33000,1.70000,7.00000,1.20000,0.00000,4.80000,3.10000,0.00000
spring,large_,medium,8.50000,7.60000,12.77800,1.87300,17.77800,50.88900,127.00000,24.55600,0.00000,0.00000,10.20000,1.70000,1.20000,0.00000,5.50000
autumn,large_,medium,8.70000,11.40000,15.54100,2.32300,103.00000,34.50000,81.55800,5.62000,7.60000,0.00000,1.20000,0.00000,15.90000,31.80000,5.90000
winter,large_,medium,8.40000,10.50000,12.18200,1.51900,65.45500,19.72700,50.45500,8.15500,2.90000,4.60000,1.00000,0.00000,6.60000,16.60000,0.00000
spring,large_,medium,8.20000,8.20000,7.33300,1.00300,37.77800,19.11100,120.88900,5.11100,2.20000,12.70000,8.80000,0.00000,0.00000,0.00000,1.20000
autumn,large_,medium,8.58000,11.10000,23.82500,3.61700,72.60000,51.11100,91.11100,22.90000,3.80000,22.00000,2.90000,0.00000,3.10000,5.50000,0.00000
summer,large_,medium,8.50000,7.90000,12.44400,2.58600,96.66700,19.11100,61.44400,6.16700,18.90000,13.20000,5.00000,0.00000,6.10000,0.00000,0.00000
autumn,large_,medium,8.40000,8.40000,17.37500,3.83300,83.75000,53.62500,79.75000,2.33800,12.70000,21.70000,5.60000,0.00000,1.00000,0.00000,0.00000
spring,large_,medium,8.30000,10.60000,14.32000,3.20000,125.33300,35.33300,75.90400,4.66700,18.00000,7.00000,1.70000,0.00000,4.80000,10.30000,1.00000
autumn,large_,medium,8.20000,7.00000,139.98900,2.97800,60.11000,78.33300,140.22000,31.73800,0.00000,15.90000,2.40000,1.00000,0.00000,0.00000,0.00000
winter,large_,medium,8.00000,7.60000,XXXXXXX,XXXXXXX,XXXXXXX,XXXXXXX,XXXXXXX,XXXXXXX,0.00000,12.50000,3.70000,1.00000,0.00000,0.00000,4.90000
summer,large_,medium,8.50000,6.70000,82.85200,2.80000,27.06900,64.00000,140.51700,18.30000,2.40000,10.50000,9.00000,7.80000,0.00000,0.00000,5.80000
